,customer_id,gender,age,payment_method
20939,C154654,Male,69.0,Credit Card
20940,C194497,Male,68.0,Credit Card
20941,C291173,Female,50.0,Credit Card
20942,C260505,Female,19.0,Cash
20943,C332339,Female,45.0,Cash
20944,C333983,Male,65.0,Credit Card
20945,C141860,Female,18.0,Cash
20946,C127052,Female,36.0,Cash
20947,C176731,Female,27.0,Credit Card
20948,C275290,Female,69.0,Debit Card
20949,C186652,Female,69.0,Cash
20950,C928738,Male,49.0,Cash
20951,C278212,Female,22.0,Debit Card
20952,C285315,Male,39.0,Credit Card
20953,C312551,Male,52.0,Cash
20954,C161730,Female,55.0,Credit Card
20955,C818077,Male,36.0,Credit Card
20956,C289382,Male,43.0,Cash
20957,C645479,Male,42.0,Debit Card
20958,C295132,Male,67.0,Credit Card
20959,C131337,Female,20.0,Debit Card
20960,C214839,Male,35.0,Credit Card
20961,C118883,Female,67.0,Credit Card
20962,C817610,Female,62.0,Debit Card
20963,C131032,Female,19.0,Credit Card
20964,C625367,Female,32.0,Cash
20965,C337039,Male,66.0,Credit Card
20966,C247973,Male,55.0,Credit Card
20967,C187207,Female,36.0,Debit Card
20968,C683351,Male,32.0,Debit Card
20969,C272016,Female,49.0,Credit Card
20970,C135721,Male,33.0,Cash
20971,C305666,Female,25.0,Cash
20972,C262354,Male,43.0,Debit Card
20973,C146331,Male,58.0,Cash
20974,C256607,Female,48.0,Cash
20975,C249289,Female,63.0,Credit Card
20976,C126259,Female,69.0,Credit Card
20977,C124677,Female,35.0,Credit Card
20978,C240870,Male,46.0,Cash
20979,C221122,Male,54.0,Debit Card
20980,C286145,Male,43.0,Cash
20981,C416670,Female,60.0,Credit Card
20982,C741760,Male,50.0,Cash
20983,C146289,Male,37.0,Cash
20984,C230874,Female,56.0,Credit Card
20985,C285495,Male,51.0,Debit Card
20986,C284126,Female,48.0,Credit Card
20987,C151144,Male,42.0,Cash
20988,C326275,Male,23.0,Credit Card
20989,C102860,Male,42.0,Debit Card
20990,C927638,Female,51.0,Cash
20991,C205715,Female,56.0,Cash
20992,C186987,Female,52.0,Credit Card
20993,C162989,Female,65.0,Credit Card
20994,C283408,Female,39.0,Credit Card
20995,C145320,Female,51.0,Credit Card
20996,C330531,Female,47.0,Credit Card
20997,C642671,Female,55.0,Debit Card
20998,C464829,Female,68.0,Cash
20999,C837747,Female,24.0,Cash
21000,C643121,Female,38.0,Credit Card
21001,C165716,Female,67.0,Credit Card
21002,C146954,Female,43.0,Cash
21003,C108325,Female,39.0,Credit Card
21004,C178390,Female,69.0,Cash
21005,C186314,Male,58.0,Cash
21006,C973875,Male,23.0,Credit Card
21007,C895174,Male,46.0,Credit Card
21008,C298292,Female,68.0,Credit Card
21009,C150036,Female,18.0,Debit Card
21010,C229056,Male,34.0,Credit Card
21011,C355462,Female,28.0,Cash
21012,C313903,Female,62.0,Credit Card
21013,C159020,Female,30.0,Debit Card
21014,C142466,Female,35.0,Cash
21015,C321663,Male,20.0,Cash
21016,C629874,Female,48.0,Debit Card
21017,C125877,Female,22.0,Cash
21018,C979197,Male,53.0,Credit Card
21019,C330951,Female,62.0,Debit Card
21020,C246105,Male,36.0,Cash
21021,C233745,Male,25.0,Credit Card
21022,C306739,Female,59.0,Credit Card
21023,C883819,Male,43.0,Credit Card
21024,C207588,Female,68.0,Debit Card
21025,C154591,Female,66.0,Debit Card
21026,C117749,Male,29.0,Cash
21027,C780559,Female,69.0,Credit Card
21028,C291355,Male,68.0,Cash
21029,C816104,Female,66.0,Credit Card
21030,C244826,Male,45.0,Cash
21031,C137045,Female,44.0,Cash
21032,C130984,Female,46.0,Debit Card
21033,C326916,Male,38.0,Credit Card
21034,C889340,Male,49.0,Credit Card
21035,C171654,Female,48.0,Credit Card
21036,C322860,Male,49.0,Debit Card
21037,C197047,Male,23.0,Cash
21038,C228417,Female,34.0,Credit Card
21039,C345581,Female,66.0,Credit Card
21040,C222525,Male,27.0,Credit Card
21041,C727509,Female,48.0,Credit Card
21042,C302917,Female,28.0,Debit Card
21043,C241897,Female,54.0,Cash
21044,C122707,Female,55.0,Credit Card
21045,C596184,Male,56.0,Cash
21046,C305031,Female,29.0,Credit Card
21047,C210829,Male,22.0,Cash
21048,C245291,Male,25.0,Debit Card
21049,C307823,Female,30.0,Debit Card
21050,C276431,Female,30.0,Credit Card
21051,C241199,Male,36.0,Cash
21052,C249628,Female,20.0,Cash
21053,C135686,Male,48.0,Cash
21054,C247426,Female,32.0,Credit Card
21055,C156134,Male,46.0,Credit Card
21056,C134101,Female,29.0,Credit Card
21057,C673916,Female,34.0,Cash
21058,C360583,Female,57.0,Cash
21059,C147817,Female,58.0,Credit Card
21060,C645942,Male,33.0,Cash
21061,C153620,Female,59.0,Cash
21062,C192231,Female,60.0,Credit Card
21063,C200172,Female,49.0,Cash
21064,C270276,Female,40.0,Cash
21065,C299254,Female,54.0,Cash
21066,C289488,Female,25.0,Credit Card
21067,C195931,Male,63.0,Debit Card
21068,C265175,Female,69.0,Cash
21069,C261846,Female,49.0,Credit Card
21070,C238857,Male,43.0,Cash
21071,C208795,Female,39.0,Cash
21072,C279462,Female,57.0,Credit Card
21073,C181126,Female,66.0,Cash
21074,C270223,Male,67.0,Cash
21075,C304346,Female,52.0,Cash
21076,C240876,Female,33.0,Credit Card
21077,C315311,Female,62.0,Credit Card
21078,C261873,Female,27.0,Cash
21079,C178893,Male,57.0,Debit Card
21080,C312098,Female,41.0,Cash
21081,C105089,Male,24.0,Cash
21082,C307146,Male,47.0,Cash
21083,C141031,Female,51.0,Debit Card
21084,C352777,Male,41.0,Credit Card
21085,C307831,Female,48.0,Cash
21086,C852011,Male,62.0,Cash
21087,C284297,Female,29.0,Cash
21088,C210929,Female,66.0,Credit Card
21089,C269525,Male,21.0,Debit Card
21090,C333933,Female,26.0,Credit Card
21091,C267418,Female,25.0,Cash
21092,C904775,Female,62.0,Cash
21093,C435999,Male,20.0,Cash
21094,C136128,Male,39.0,Credit Card
21095,C296721,Female,21.0,Debit Card
21096,C182941,Male,68.0,Cash
21097,C145400,Male,42.0,Cash
21098,C943006,Male,58.0,Credit Card
21099,C249335,Male,28.0,Credit Card
21100,C316112,Female,42.0,Cash
21101,C963561,Female,63.0,Cash
21102,C167199,Male,25.0,Cash
21103,C236535,Female,24.0,Credit Card
21104,C358781,Female,19.0,Cash
21105,C136811,Female,54.0,Debit Card
21106,C216778,Female,51.0,Debit Card
21107,C172356,Female,29.0,Credit Card
21108,C809055,Male,26.0,Cash
21109,C166900,Male,42.0,Debit Card
21110,C437356,Male,45.0,Debit Card
21111,C310944,Male,52.0,Debit Card
21112,C128860,Female,34.0,Cash
21113,C181295,Female,56.0,Debit Card
21114,C299524,Female,46.0,Cash
21115,C111156,Male,37.0,Credit Card
21116,C212243,Female,46.0,Cash
21117,C294971,Female,59.0,Debit Card
21118,C135277,Female,63.0,Cash
21119,C561829,Female,39.0,Cash
21120,C210870,Female,65.0,Debit Card
21121,C246432,Female,26.0,Credit Card
21122,C136590,Male,42.0,Cash
21123,C150438,Male,21.0,Cash
21124,C112680,Female,19.0,Cash
21125,C108032,Female,50.0,Cash
21126,C308911,Female,28.0,Debit Card
21127,C308314,Male,26.0,Credit Card
21128,C128230,Male,56.0,Credit Card
21129,C311894,Male,37.0,Debit Card
21130,C220135,Female,24.0,Cash
21131,C135175,Female,23.0,Debit Card
21132,C252573,Male,44.0,Cash
21133,C407210,Female,38.0,Credit Card
21134,C340414,Female,64.0,Cash
21135,C321393,Male,53.0,Debit Card
21136,C845308,Male,68.0,Cash
21137,C221642,Female,56.0,Credit Card
21138,C748437,Female,27.0,Debit Card
21139,C290837,Female,31.0,Cash
21140,C183546,Female,39.0,Cash
21141,C272393,Female,25.0,Cash
21142,C154361,Male,29.0,Credit Card
21143,C392378,Female,68.0,Credit Card
21144,C926371,Female,20.0,Credit Card
21145,C193926,Female,58.0,Cash
21146,C100794,Female,19.0,Cash
21147,C144574,Male,53.0,Cash
21148,C813914,Male,57.0,Credit Card
21149,C302750,Male,62.0,Cash
21150,C215579,Female,66.0,Credit Card
21151,C231503,Female,36.0,Cash
21152,C211308,Male,39.0,Credit Card
21153,C270186,Female,56.0,Debit Card
21154,C121328,Female,40.0,Credit Card
21155,C302775,Male,32.0,Cash
21156,C380540,Male,33.0,Cash
21157,C202119,Male,55.0,Debit Card
21158,C136186,Female,34.0,Credit Card
21159,C208316,Female,63.0,Debit Card
21160,C444515,Female,49.0,Credit Card
21161,C253824,Male,64.0,Cash
21162,C200601,Male,52.0,Debit Card
21163,C242532,Female,32.0,Cash
21164,C296141,Male,37.0,Cash
21165,C118065,Male,51.0,Cash
21166,C228643,Female,29.0,Cash
21167,C165015,Female,49.0,Credit Card
21168,C200520,Female,36.0,Credit Card
21169,C196625,Female,43.0,Cash
21170,C811027,Female,53.0,Debit Card
21171,C709551,Male,65.0,Cash
21172,C889550,Female,44.0,Cash
21173,C916163,Female,57.0,Debit Card
21174,C212452,Female,52.0,Credit Card
21175,C681789,Female,33.0,Debit Card
21176,C231526,Female,66.0,Credit Card
21177,C313451,Female,18.0,Cash
21178,C251919,Female,58.0,Debit Card
21179,C627532,Female,24.0,Credit Card
21180,C244903,Female,54.0,Cash
21181,C150399,Female,33.0,Cash
21182,C100745,Male,46.0,Cash
21183,C263228,Female,43.0,Credit Card
21184,C690351,Male,25.0,Cash
21185,C318560,Female,25.0,Credit Card
21186,C238786,Male,46.0,Cash
21187,C109875,Female,29.0,Cash
21188,C736110,Female,25.0,Cash
21189,C138298,Female,19.0,Debit Card
21190,C105191,Female,53.0,Cash
21191,C138111,Female,23.0,Cash
21192,C652199,Female,46.0,Cash
21193,C996007,Male,41.0,Debit Card
21194,C330083,Female,44.0,Credit Card
21195,C209325,Female,57.0,Debit Card
21196,C241011,Female,23.0,Cash
21197,C230081,Male,43.0,Cash
21198,C753129,Male,47.0,Credit Card
21199,C328134,Female,57.0,Cash
21200,C285303,Female,33.0,Debit Card
21201,C879270,Female,47.0,Cash
21202,C193622,Female,54.0,Credit Card
21203,C150498,Female,47.0,Cash
21204,C205336,Male,33.0,Debit Card
21205,C195011,Female,30.0,Credit Card
21206,C322262,Male,67.0,Cash
21207,C307714,Female,25.0,Cash
21208,C186761,Male,38.0,Cash
21209,C112037,Female,69.0,Cash
21210,C286570,Female,36.0,Cash
21211,C308681,Male,31.0,Cash
21212,C698003,Female,33.0,Credit Card
21213,C198264,Male,29.0,Debit Card
21214,C191352,Female,19.0,Credit Card
21215,C260547,Female,69.0,Cash
21216,C335401,Male,34.0,Debit Card
21217,C246045,Female,30.0,Debit Card
21218,C287677,Female,61.0,Cash
21219,C216579,Male,40.0,Credit Card
21220,C116293,Female,60.0,Cash
21221,C297736,Male,69.0,Cash
21222,C100439,Female,52.0,Cash
21223,C213256,Male,64.0,Debit Card
21224,C328904,Male,18.0,Cash
21225,C242039,Female,26.0,Credit Card
21226,C764382,Male,65.0,Debit Card
21227,C145171,Female,54.0,Credit Card
21228,C977343,Male,40.0,Cash
21229,C999440,Female,28.0,Cash
21230,C400254,Male,51.0,Cash
21231,C157520,Male,56.0,Credit Card
21232,C286514,Female,31.0,Credit Card
21233,C176348,Male,66.0,Cash
21234,C100225,Female,26.0,Debit Card
21235,C198918,Male,52.0,Cash
21236,C292701,Female,59.0,Cash
21237,C172383,Female,62.0,Credit Card
21238,C157373,Male,47.0,Credit Card
21239,C141441,Female,44.0,Cash
21240,C726240,Female,50.0,Debit Card
21241,C246467,Female,45.0,Debit Card
21242,C233995,Female,27.0,Cash
21243,C560160,Female,44.0,Cash
21244,C211533,Female,57.0,Cash
21245,C527472,Female,30.0,Cash
21246,C278092,Female,19.0,Credit Card
21247,C167738,Female,39.0,Credit Card
21248,C301543,Male,60.0,Credit Card
21249,C133708,Male,58.0,Credit Card
21250,C646004,Male,33.0,Cash
21251,C244483,Female,60.0,Credit Card
21252,C301233,Male,43.0,Cash
21253,C904271,Female,68.0,Debit Card
21254,C220537,Female,35.0,Cash
21255,C288842,Female,35.0,Cash
21256,C416540,Male,62.0,Cash
21257,C200271,Female,61.0,Credit Card
21258,C202278,Female,69.0,Credit Card
21259,C176989,Female,64.0,Credit Card
21260,C146027,Male,46.0,Cash
21261,C188196,Female,57.0,Credit Card
21262,C209512,Male,39.0,Credit Card
21263,C604725,Female,49.0,Credit Card
21264,C674827,Female,69.0,Debit Card
21265,C222990,Female,29.0,Cash
21266,C309974,Female,31.0,Cash
21267,C270765,Female,39.0,Cash
21268,C959569,Female,55.0,Cash
21269,C191480,Female,52.0,Debit Card
21270,C284195,Male,40.0,Cash
21271,C196824,Female,59.0,Debit Card
21272,C179267,Female,21.0,Credit Card
21273,C276344,Female,61.0,Credit Card
21274,C116420,Male,64.0,Credit Card
21275,C190658,Female,66.0,Cash
21276,C181749,Female,42.0,Debit Card
21277,C211269,Female,34.0,Credit Card
21278,C285909,Female,44.0,Cash
21279,C526290,Female,30.0,Credit Card
21280,C135643,Female,25.0,Cash
21281,C183616,Female,46.0,Credit Card
21282,C284631,Male,36.0,Credit Card
21283,C228431,Female,57.0,Cash
21284,C186674,Female,49.0,Credit Card
21285,C108168,Male,56.0,Debit Card
21286,C247199,Female,41.0,Debit Card
21287,C305585,Male,38.0,Debit Card
21288,C237635,Female,31.0,Debit Card
21289,C690707,Female,26.0,Credit Card
21290,C239966,Male,66.0,Credit Card
21291,C254346,Male,26.0,Credit Card
21292,C281160,Male,28.0,Cash
21293,C291627,Male,21.0,Cash
21294,C225626,Male,60.0,Credit Card
21295,C280970,Female,39.0,Credit Card
21296,C185977,Female,48.0,Cash
21297,C291875,Female,35.0,Credit Card
21298,C590338,Male,32.0,Cash
21299,C998123,Female,23.0,Credit Card
21300,C319989,Male,68.0,Cash
21301,C168234,Male,48.0,Cash
21302,C323223,Male,37.0,Cash
21303,C295200,Female,31.0,Credit Card
21304,C261670,Male,38.0,Credit Card
21305,C958775,Female,33.0,Cash
21306,C113150,Male,56.0,Credit Card
21307,C178281,Female,58.0,Cash
21308,C752964,Male,45.0,Debit Card
21309,C610257,Female,20.0,Credit Card
21310,C313946,Female,43.0,Cash
21311,C141302,Female,54.0,Cash
21312,C331750,Female,60.0,Debit Card
21313,C327642,Male,23.0,Cash
21314,C290288,Male,38.0,Debit Card
21315,C224910,Male,32.0,Debit Card
21316,C277824,Female,34.0,Cash
21317,C172894,Female,30.0,Debit Card
21318,C170243,Male,39.0,Credit Card
21319,C812638,Female,27.0,Debit Card
21320,C203815,Female,29.0,Debit Card
21321,C116412,Female,64.0,Cash
21322,C317289,Male,26.0,Debit Card
21323,C203817,Female,24.0,Credit Card
21324,C756516,Male,39.0,Cash
21325,C327350,Female,23.0,Cash
21326,C146164,Male,45.0,Credit Card
21327,C297752,Female,49.0,Debit Card
21328,C211749,Female,69.0,Credit Card
21329,C133957,Male,56.0,Credit Card
21330,C336812,Female,53.0,Cash
21331,C134956,Male,33.0,Credit Card
21332,C274364,Female,22.0,Credit Card
21333,C764449,Female,26.0,Credit Card
21334,C328838,Male,46.0,Credit Card
21335,C220787,Female,60.0,Credit Card
21336,C152317,Female,34.0,Cash
21337,C384412,Female,30.0,Cash
21338,C792035,Female,54.0,Credit Card
21339,C206190,Female,57.0,Cash
21340,C309294,Male,41.0,Debit Card
21341,C298476,Female,62.0,Cash
21342,C251484,Male,29.0,Credit Card
21343,C252245,Female,43.0,Cash
21344,C129988,Female,58.0,Cash
21345,C333822,Female,56.0,Credit Card
21346,C112950,Male,55.0,Credit Card
21347,C261172,Male,40.0,Cash
21348,C151647,Female,21.0,Cash
21349,C231150,Male,50.0,Cash
21350,C215447,Female,25.0,Credit Card
21351,C183442,Female,57.0,Credit Card
21352,C251480,Female,18.0,Credit Card
21353,C238673,Male,46.0,Cash
21354,C313158,Female,35.0,Cash
21355,C115666,Male,67.0,Debit Card
21356,C114244,Female,42.0,Credit Card
21357,C140262,Male,60.0,Debit Card
21358,C759862,Male,46.0,Cash
21359,C147741,Female,44.0,Credit Card
21360,C338235,Female,27.0,Credit Card
21361,C926836,Female,34.0,Debit Card
21362,C268891,Female,44.0,Debit Card
21363,C748488,Female,30.0,Cash
21364,C155784,Female,36.0,Debit Card
21365,C845539,Male,26.0,Debit Card
21366,C269916,Male,31.0,Credit Card
21367,C257733,Female,61.0,Credit Card
21368,C293692,Female,19.0,Debit Card
21369,C230450,Female,43.0,Credit Card
21370,C243414,Male,68.0,Cash
21371,C223675,Female,25.0,Credit Card
21372,C255109,Male,61.0,Debit Card
21373,C312648,Male,27.0,Cash
21374,C122424,Female,68.0,Credit Card
21375,C922498,Male,43.0,Credit Card
21376,C535336,Female,43.0,Cash
21377,C314079,Male,69.0,Cash
21378,C143024,Female,46.0,Cash
21379,C335369,Male,69.0,Cash
21380,C262906,Male,23.0,Cash
21381,C127355,Male,30.0,Cash
21382,C852868,Female,49.0,Debit Card
21383,C277200,Female,20.0,Credit Card
21384,C203797,Female,59.0,Debit Card
21385,C478286,Female,38.0,Cash
21386,C142187,Female,60.0,Cash
21387,C433980,Female,28.0,Cash
21388,C697450,Female,42.0,Cash
21389,C230806,Female,56.0,Cash
21390,C239274,Male,56.0,Cash
21391,C122588,Male,60.0,Credit Card
21392,C318868,Female,65.0,Credit Card
21393,C137086,Female,49.0,Debit Card
21394,C207125,Female,34.0,Credit Card
21395,C210552,Male,39.0,Cash
21396,C152488,Female,69.0,Cash
21397,C147876,Male,47.0,Credit Card
21398,C523539,Male,62.0,Credit Card
21399,C273259,Female,30.0,Cash
21400,C270395,Female,62.0,Cash
21401,C251276,Male,44.0,Cash
21402,C284734,Male,31.0,Credit Card
21403,C258909,Female,29.0,Cash
21404,C231707,Male,31.0,Debit Card
21405,C145483,Female,69.0,Cash
21406,C675546,Female,61.0,Cash
21407,C254890,Female,33.0,Credit Card
21408,C282435,Male,68.0,Credit Card
21409,C294500,Male,31.0,Debit Card
21410,C566890,Male,29.0,Cash
21411,C210167,Female,47.0,Cash
21412,C231856,Female,37.0,Cash
21413,C130609,Female,30.0,Credit Card
21414,C232059,Female,40.0,Cash
21415,C173598,Male,45.0,Cash
21416,C137932,Female,65.0,Debit Card
21417,C281840,Male,32.0,Credit Card
21418,C657682,Female,24.0,Cash
21419,C242583,Female,21.0,Cash
21420,C119840,Female,19.0,Credit Card
21421,C211338,Female,30.0,Credit Card
21422,C166000,Female,44.0,Credit Card
21423,C210394,Female,21.0,Cash
21424,C799270,Female,43.0,Cash
21425,C226468,Female,50.0,Cash
21426,C190913,Male,47.0,Cash
21427,C203395,Male,44.0,Debit Card
21428,C263133,Male,49.0,Credit Card
21429,C180203,Female,35.0,Credit Card
21430,C184051,Female,57.0,Cash
21431,C588358,Male,62.0,Cash
21432,C483275,Female,68.0,Credit Card
21433,C305303,Male,43.0,Debit Card
21434,C302987,Female,40.0,Cash
21435,C917946,Female,68.0,Cash
21436,C306185,Male,60.0,Cash
21437,C244806,Female,28.0,Credit Card
21438,C158283,Male,23.0,Credit Card
21439,C139523,Male,18.0,Debit Card
21440,C118587,Female,27.0,Credit Card
21441,C229704,Female,35.0,Cash
21442,C109398,Female,34.0,Cash
21443,C552671,Female,57.0,Debit Card
21444,C141417,Female,22.0,Cash
21445,C223592,Female,22.0,Debit Card
21446,C102713,Male,64.0,Credit Card
21447,C166284,Male,46.0,Debit Card
21448,C318505,Female,32.0,Credit Card
21449,C228901,Female,39.0,Credit Card
21450,C608409,Female,51.0,Cash
21451,C102839,Female,55.0,Credit Card
21452,C265776,Female,21.0,Cash
21453,C318401,Female,42.0,Cash
21454,C328812,Male,48.0,Debit Card
21455,C332834,Male,30.0,Credit Card
21456,C320602,Female,28.0,Credit Card
21457,C338544,Female,47.0,Credit Card
21458,C213502,Male,50.0,Cash
21459,C314296,Female,52.0,Credit Card
21460,C568322,Female,52.0,Cash
21461,C129496,Female,40.0,Cash
21462,C180966,Male,66.0,Cash
21463,C413526,Female,24.0,Credit Card
21464,C329400,Male,29.0,Cash
21465,C185346,Female,41.0,Debit Card
21466,C106184,Male,39.0,Cash
21467,C316981,Female,63.0,Cash
21468,C278120,Male,59.0,Debit Card
21469,C293747,Female,42.0,Debit Card
21470,C253362,Male,45.0,Debit Card
21471,C264975,Female,27.0,Debit Card
21472,C256295,Male,64.0,Credit Card
21473,C116864,Female,28.0,Cash
21474,C291133,Female,61.0,Credit Card
21475,C158765,Female,18.0,Cash
21476,C826311,Female,26.0,Cash
21477,C769861,Female,54.0,Credit Card
21478,C182112,Male,33.0,Cash
21479,C271283,Male,42.0,Cash
21480,C164515,Male,58.0,Cash
21481,C587032,Female,38.0,Credit Card
21482,C133161,Female,51.0,Debit Card
21483,C101509,Female,23.0,Debit Card
21484,C837228,Female,45.0,Credit Card
21485,C220146,Male,47.0,Cash
21486,C144795,Female,35.0,Credit Card
21487,C271652,Female,63.0,Debit Card
21488,C100978,Female,23.0,Debit Card
21489,C192044,Female,40.0,Credit Card
21490,C297053,Female,57.0,Cash
21491,C654667,Female,40.0,Credit Card
21492,C292081,Male,26.0,Cash
21493,C172102,Female,27.0,Cash
21494,C103327,Female,18.0,Cash
21495,C324809,Male,24.0,Cash
21496,C148886,Female,46.0,Cash
21497,C235654,Female,48.0,Cash
